Territory,State Name,State Abbreviation,State Code,County Name,City Code,County Code
U,ALABAMA,AL,01,MILLRY,2090,129
U,ALABAMA,AL,01,MINTER,2093,047
U,ALABAMA,AL,01,MOBILE,,097
U,ALABAMA,AL,01,MOBILE,2100,097
U,ALABAMA,AL,01,MONROE,,099
U,ALABAMA,AL,01,MONROEVILLE,2110,099
U,ALABAMA,AL,01,MONTEVALLO,2120,117
U,ALABAMA,AL,01,MONTGOMERY,2130,101
U,ALABAMA,AL,01,MONTGOMERY,,101
U,ALABAMA,AL,01,MONTROSE,2135,003
U,ALABAMA,AL,01,MOODY,2136,115
U,ALABAMA,AL,01,MOORESVILLE,2140,083
U,ALABAMA,AL,01,MORGAN,,103
U,ALABAMA,AL,01,MORRIS,2141,073
U,ALABAMA,AL,01,MORVIN,2145,025
U,ALABAMA,AL,01,MOSSES,2147,085
U,ALABAMA,AL,01,MOULTON,2150,079
U,ALABAMA,AL,01,MOUNDVILLE,2160,065
U,ALABAMA,AL,01,MOUNT HOPE,2173,079
U,ALABAMA,AL,01,MOUNT MEIGS,2176,101
U,ALABAMA,AL,01,MOUNT OLIVE,2174,037
U,ALABAMA,AL,01,MOUNT OLIVE,2174,073
U,ALABAMA,AL,01,MOUNT VERNON,2175,097
U,ALABAMA,AL,01,MOUNTAIN BROOK,2170,073
U,ALABAMA,AL,01,MOUNTAIN CREEK,2172,021
U,ALABAMA,AL,01,MOUNTAINBORO,2155,055
U,ALABAMA,AL,01,MULGA,2180,073
U,ALABAMA,AL,01,MUNFORD,2185,121
U,ALABAMA,AL,01,MUSCADINE,2187,029
U,ALABAMA,AL,01,MUSCLE SHOALS,2190,033
U,ALABAMA,AL,01,MYRTLEWOOD,2193,091
U,ALABAMA,AL,01,NANAFALIA,2194,091
U,ALABAMA,AL,01,NAPIER FIELD,2195,045
U,ALABAMA,AL,01,NATURAL BRIDGE,2196,133
U,ALABAMA,AL,01,NAUVOO,2200,127
U,ALABAMA,AL,01,NECTAR,2203,009
U,ALABAMA,AL,01,NEEDHAM,2205,023
U,ALABAMA,AL,01,NEW BROCKTON,2220,031
U,ALABAMA,AL,01,NEW CASTLE,2223,073
U,ALABAMA,AL,01,NEW HOPE,2225,089
U,ALABAMA,AL,01,NEW MARKET,2224,089
U,ALABAMA,AL,01,NEW SITE,2226,123
U,ALABAMA,AL,01,NEWBERN,2210,065
U,ALABAMA,AL,01,NEWELL,2222,111
U,ALABAMA,AL,01,NEWSOME,2228,049
U,ALABAMA,AL,01,NEWTON,2230,045
U,ALABAMA,AL,01,NEWVILLE,2240,067
U,ALABAMA,AL,01,NIXBURG,2243,037
U,ALABAMA,AL,01,NORMAL,2246,089
U,ALABAMA,AL,01,NORTH COURTLAND,2255,079
U,ALABAMA,AL,01,NORTHPORT,2260,125
U,ALABAMA,AL,01,NOTASULGA,2270,087
U,ALABAMA,AL,01,NOTASULGA,2270,081
U,ALABAMA,AL,01,OAK GROVE,2275,073
U,ALABAMA,AL,01,OAK GROVE,2275,121
U,ALABAMA,AL,01,OAK HILL,2280,131
U,ALABAMA,AL,01,OAKMAN,2290,127
U,ALABAMA,AL,01,OAKWOOD COLLEGE,2310,089
U,ALABAMA,AL,01,ODENVILLE,2320,115
U,ALABAMA,AL,01,OHATCHEE,2325,015
U,ALABAMA,AL,01,ONEONTA,2330,009
U,ALABAMA,AL,01,OPELIKA,2340,081
U,ALABAMA,AL,01,OPP,2350,039
U,ALABAMA,AL,01,ORANGE BEACH,2355,003
U,ALABAMA,AL,01,ORRVILLE,2360,047
U,ALABAMA,AL,01,OWASSA,2363,035
U,ALABAMA,AL,01,OWENS CROSSROADS,2368,089
U,ALABAMA,AL,01,OXFORD,2370,015
U,ALABAMA,AL,01,OZARK,2380,045
U,ALABAMA,AL,01,PAINT ROCK,2390,071
U,ALABAMA,AL,01,PALMERDALE,2395,073
U,ALABAMA,AL,01,PANOLA,2396,119
U,ALABAMA,AL,01,PANSEY,2397,069
U,ALABAMA,AL,01,PARRISH,2400,127
U,ALABAMA,AL,01,PELHAM,2405,117
U,ALABAMA,AL,01,PELL CITY,2410,115
U,ALABAMA,AL,01,PENNINGTON,2415,023
U,ALABAMA,AL,01,PERDIDO,2425,003
U,ALABAMA,AL,01,PERDUE HILL,2423,099
U,ALABAMA,AL,01,PEROTE,2428,011
U,ALABAMA,AL,01,PERRY,,105
U,ALABAMA,AL,01,PETERMAN,2426,099
U,ALABAMA,AL,01,PETERSON,2427,125
U,ALABAMA,AL,01,PETREY,2430,041
U,ALABAMA,AL,01,PHENIX CITY,2440,113
U,ALABAMA,AL,01,PHIL CAMPBELL,2450,059
U,ALABAMA,AL,01,PICKENS,,107
U,ALABAMA,AL,01,PICKENSVILLE,2458,107
U,ALABAMA,AL,01,PIEDMONT,2460,015
U,ALABAMA,AL,01,PIGEON CREEK,2463,013
U,ALABAMA,AL,01,PIKE,,109
U,ALABAMA,AL,01,PIKE ROAD,2465,101
U,ALABAMA,AL,01,PINCKARD,2470,045
U,ALABAMA,AL,01,PINE APPLE,2480,131
U,ALABAMA,AL,01,PINE HILL,2490,131
U,ALABAMA,AL,01,PINE LEVEL,2493,101
U,ALABAMA,AL,01,PINSON,2495,073
U,ALABAMA,AL,01,PISGAH,2500,071
U,ALABAMA,AL,01,PITTSVIEW,2505,113
U,ALABAMA,AL,01,PLANTERSVILLE,2507,121
U,ALABAMA,AL,01,PLANTERSVILLE,2507,047
U,ALABAMA,AL,01,PLEASANT GROVE,2510,073
U,ALABAMA,AL,01,POINT CLEAR,2515,003
U,ALABAMA,AL,01,POLLARD,2520,053
U,ALABAMA,AL,01,POWELL'S CROSSROADS,2523,049
U,ALABAMA,AL,01,POWHATAN,2524,073
U,ALABAMA,AL,01,PRACO,2525,073
U,ALABAMA,AL,01,PRAIRIE,2530,131
U,ALABAMA,AL,01,PRATTVILLE,2540,001
U,ALABAMA,AL,01,PRESTWICK,2543,129
U,ALABAMA,AL,01,PRICEVILLE,2545,103
U,ALABAMA,AL,01,PRICHARD,2550,097
U,ALABAMA,AL,01,PRINCETON,2544,071
U,ALABAMA,AL,01,PUTNAM,2552,091
U,ALABAMA,AL,01,PYRITON,2551,027
U,ALABAMA,AL,01,QUINTON,2555,127
U,ALABAMA,AL,01,RAGLAND,2560,115
U,ALABAMA,AL,01,RAINBOW CITY,2562,055
U,ALABAMA,AL,01,RAINBOW CITY,2562,115
U,ALABAMA,AL,01,RAINSVILLE,2564,049
U,ALABAMA,AL,01,RALPH,2566,125
U,ALABAMA,AL,01,RAMER,2565,101
U,ALABAMA,AL,01,RANBURNE,2567,029
U,ALABAMA,AL,01,RANDOLPH,,111
U,ALABAMA,AL,01,RANDOLPH,2563,007
U,ALABAMA,AL,01,RANGE,2568,035
U,ALABAMA,AL,01,RED BAY,2570,059
U,ALABAMA,AL,01,RED LEVEL,2580,039
U,ALABAMA,AL,01,REDSTONE ARSENAL,2585,089
U,ALABAMA,AL,01,REECE CITY,2587,055
U,ALABAMA,AL,01,REFORM,2590,107
U,ALABAMA,AL,01,REMLAP,2595,009
U,ALABAMA,AL,01,REPTON,2600,035
U,ALABAMA,AL,01,RIDERWOOD,2605,023
U,ALABAMA,AL,01,RIVER FALLS,2610,039
U,ALABAMA,AL,01,RIVERSIDE,2620,115
U,ALABAMA,AL,01,RIVERVIEW,2635,053
U,ALABAMA,AL,01,ROANOKE,2640,111
U,ALABAMA,AL,01,ROBA,2645,087
U,ALABAMA,AL,01,ROBERTSDALE,2650,003
U,ALABAMA,AL,01,ROCKFORD,2660,037
U,ALABAMA,AL,01,ROEBUCK PLAZA,2665,073
U,ALABAMA,AL,01,ROGERSVILLE,2670,077
U,ALABAMA,AL,01,ROOSEVELT CITY,2675,073
U,ALABAMA,AL,01,RUSSELL,,113
U,ALABAMA,AL,01,RUSSELLVILLE,2690,059
U,ALABAMA,AL,01,RUTLEDGE,2700,041
U,ALABAMA,AL,01,RYLAND,2699,089
U,ALABAMA,AL,01,SAFFORD,2701,047
U,ALABAMA,AL,01,SAGINAW,2702,117
U,ALABAMA,AL,01,SAINT BERNARD,2703,043
U,ALABAMA,AL,01,SAINT CLAIR,2704,085
U,ALABAMA,AL,01,SAINT STEPHENS,2708,129
U,ALABAMA,AL,01,SALEM,2706,081
U,ALABAMA,AL,01,SALITPA,2709,025
U,ALABAMA,AL,01,SAMANTHA,2707,125
U,ALABAMA,AL,01,SAMSON,2710,061
U,ALABAMA,AL,01,SAND ROCK,2711,019
U,ALABAMA,AL,01,SANFORD,2712,039
U,ALABAMA,AL,01,SARALAND,2713,097
U,ALABAMA,AL,01,SARDIS,2715,047
U,ALABAMA,AL,01,SARDIS CITY,2719,055
U,ALABAMA,AL,01,SATSUMA,2716,097
U,ALABAMA,AL,01,SAWYERVILLE,2717,065
U,ALABAMA,AL,01,SAYRE,2718,073
U,ALABAMA,AL,01,SAYRETON,2714,073
U,ALABAMA,AL,01,SCOTTSBORO,2720,071
U,ALABAMA,AL,01,SEABOARD,2735,129
U,ALABAMA,AL,01,SEALE,2730,113
U,ALABAMA,AL,01,SEARIGHT,2740,041
U,ALABAMA,AL,01,SECTION,2750,071
U,ALABAMA,AL,01,SELMA,2760,047
U,ALABAMA,AL,01,SELMONT,2762,047
U,ALABAMA,AL,01,SEMINOLE,2763,003
U,ALABAMA,AL,01,SEMMES,2765,097
U,ALABAMA,AL,01,SHANNON,2767,073
U,ALABAMA,AL,01,SHAWMUT,2770,017
U,ALABAMA,AL,01,SHEFFIELD,2780,033
U,ALABAMA,AL,01,SHELBY,,117
U,ALABAMA,AL,01,SHELBY,2781,117
U,ALABAMA,AL,01,SHILOH,2783,049
U,ALABAMA,AL,01,SHORTER,2782,087
U,ALABAMA,AL,01,SHORTERVILLE,2785,067
U,ALABAMA,AL,01,SILAS,2790,023
U,ALABAMA,AL,01,SILURIA,2795,117
U,ALABAMA,AL,01,SILVERHILL,2800,003
U,ALABAMA,AL,01,SIPSEY,2801,127
U,ALABAMA,AL,01,SKIPPERVILLE,2803,045
U,ALABAMA,AL,01,SKYLINE,2805,071
U,ALABAMA,AL,01,SLOCOMB,2810,061
U,ALABAMA,AL,01,SMITHS,2812,081
U,ALABAMA,AL,01,SNEAD,2811,009
U,ALABAMA,AL,01,SNOW HILL,2813,131
U,ALABAMA,AL,01,SOMERVILLE,2814,103
U,ALABAMA,AL,01,SOUTHSIDE,2822,055
U,ALABAMA,AL,01,SPANISH FORT,2823,003
U,ALABAMA,AL,01,SPAULDING,2825,073
U,ALABAMA,AL,01,SPRAGUE,2827,101
U,ALABAMA,AL,01,SPRING GARDEN,2828,019
U,ALABAMA,AL,01,SPRING HILL,2829,005
U,ALABAMA,AL,01,SPRINGVILLE,2830,115
U,ALABAMA,AL,01,SPROTT,2831,105
U,ALABAMA,AL,01,SPRUCE PINE,2835,059
U,ALABAMA,AL,01,ST CLAIR,,115
U,ALABAMA,AL,01,ST. ELMO,2705,097
U,ALABAMA,AL,01,ST. FLORIAN,2832,077
U,ALABAMA,AL,01,STANDING ROCK,2834,017
U,ALABAMA,AL,01,STANTON,2836,021
U,ALABAMA,AL,01,STAPLETON,2837,003
U,ALABAMA,AL,01,STEELE,2838,115
U,ALABAMA,AL,01,STERRETT,2845,117
U,ALABAMA,AL,01,STEVENSON,2850,071
U,ALABAMA,AL,01,STEWART,2852,065
U,ALABAMA,AL,01,STOCKTON,2855,003
U,ALABAMA,AL,01,STROUD,2860,017
U,ALABAMA,AL,01,SULLIGENT,2870,075
U,ALABAMA,AL,01,SUMITON,2880,127
U,ALABAMA,AL,01,SUMITON,2880,073
U,ALABAMA,AL,01,SUMMERDALE,2890,003
U,ALABAMA,AL,01,SUMTER,,119
U,ALABAMA,AL,01,SUNFLOWER,2893,129
U,ALABAMA,AL,01,SUSAN MOORE,2894,099
U,ALABAMA,AL,01,SUTTLE,2891,105
U,ALABAMA,AL,01,SWEET WATER,2892,091
U,ALABAMA,AL,01,SYCAMORE,2897,121
U,ALABAMA,AL,01,SYLACAUGA,2900,121
U,ALABAMA,AL,01,SYLVAN SPRINGS,2903,073
U,ALABAMA,AL,01,SYLVANIA,2904,049
U,ALABAMA,AL,01,TALLADEGA,2910,121
U,ALABAMA,AL,01,TALLADEGA,,121
U,ALABAMA,AL,01,TALLADEGA SPGS,2920,121
U,ALABAMA,AL,01,TALLAPOOSA,,123
U,ALABAMA,AL,01,TALLASSEE,2940,051
U,ALABAMA,AL,01,TALLASSEE,2940,123
U,ALABAMA,AL,01,TANNER,2952,083
U,ALABAMA,AL,01,TARRANT CITY,2960,073
U,ALABAMA,AL,01,TAYLOR,2961,069
U,ALABAMA,AL,01,TENNILLE,2963,109
U,ALABAMA,AL,01,THEODORE,2965,097
U,ALABAMA,AL,01,THOMASTON,2970,091
U,ALABAMA,AL,01,THOMASVILLE,2980,025
U,ALABAMA,AL,01,THORSBY,2990,021
U,ALABAMA,AL,01,TIBBIE,2991,129
U,ALABAMA,AL,01,TITUS,2992,051
U,ALABAMA,AL,01,TONEY,2993,089
U,ALABAMA,AL,01,TOWN CREEK,3000,079
U,ALABAMA,AL,01,TOWNLEY,3002,127
U,ALABAMA,AL,01,TOXEY,3010,023
U,ALABAMA,AL,01,TRAFFORD,3020,073
U,ALABAMA,AL,01,TRENTON,3025,071
U,ALABAMA,AL,01,TRIANA,3026,089
U,ALABAMA,AL,01,TRINITY,3030,103
U,ALABAMA,AL,01,TROY,3040,109
U,ALABAMA,AL,01,TRUSSVILLE,3080,073
U,ALABAMA,AL,01,TUNNEL SPRINGS,3045,099
U,ALABAMA,AL,01,TUSCALOOSA,,125
U,ALABAMA,AL,01,TUSCALOOSA,3050,125
U,ALABAMA,AL,01,TUSCUMBIA,3060,033
U,ALABAMA,AL,01,TUSKEGEE,3070,087
U,ALABAMA,AL,01,TUSKEGEE INSTITUTE,3075,087
U,ALABAMA,AL,01,TYLER,3082,047
U,ALABAMA,AL,01,UNION,3083,063
U,ALABAMA,AL,01,UNION GROVE,3086,095
U,ALABAMA,AL,01,UNION SPRINGS,3090,011
U,ALABAMA,AL,01,UNIONTOWN,3100,105
U,ALABAMA,AL,01,UNKNOWN,9999,047
U,ALABAMA,AL,01,UNKNOWN,9999,127
U,ALABAMA,AL,01,UNKNOWN,9999,049
U,ALABAMA,AL,01,UNKNOWN,9999,129
U,ALABAMA,AL,01,UNKNOWN,9999,051
U,ALABAMA,AL,01,UNKNOWN,9999,131
U,ALABAMA,AL,01,UNKNOWN,9999,061
U,ALABAMA,AL,01,UNKNOWN,9999,063
U,ALABAMA,AL,01,UNKNOWN,9999,065
U,ALABAMA,AL,01,UNKNOWN,9999,067
U,ALABAMA,AL,01,UNKNOWN,9999,071
U,ALABAMA,AL,01,UNKNOWN,9999,075
U,ALABAMA,AL,01,UNKNOWN,9999,077
U,ALABAMA,AL,01,UNKNOWN,9999,079
U,ALABAMA,AL,01,UNKNOWN,9999,035
U,ALABAMA,AL,01,UNKNOWN,9999,117
U,ALABAMA,AL,01,UNKNOWN,9999,123
U,ALABAMA,AL,01,UNKNOWN,,999
U,ALABAMA,AL,01,UNKNOWN,9999,073
U,ALABAMA,AL,01,UNKNOWN,9999,069
U,ALABAMA,AL,01,UNKNOWN,9999,085
U,ALABAMA,AL,01,UNKNOWN,9999,013
U,ALABAMA,AL,01,UNKNOWN,9999,105
U,ALABAMA,AL,01,UNKNOWN,9999,027
U,ALABAMA,AL,01,UNKNOWN,9999,107
U,ALABAMA,AL,01,UNKNOWN,9999,029
U,ALABAMA,AL,01,UNKNOWN,9999,109
U,ALABAMA,AL,01,UNKNOWN,9999,031
U,ALABAMA,AL,01,UNKNOWN,9999,111
U,ALABAMA,AL,01,UNKNOWN,9999,033
U,ALABAMA,AL,01,UNKNOWN,9999,113
U,ALABAMA,AL,01,UNKNOWN,9999,115
U,ALABAMA,AL,01,UNKNOWN,9999,053
U,ALABAMA,AL,01,UNKNOWN,9999,133
U,ALABAMA,AL,01,UNKNOWN,9999,055
U,ALABAMA,AL,01,UNKNOWN,9999,999
U,ALABAMA,AL,01,UNKNOWN,9999,057
U,ALABAMA,AL,01,UNKNOWN,9999,059
U,ALABAMA,AL,01,UNKNOWN,9999,045
U,ALABAMA,AL,01,UNKNOWN,9999,125
U,ALABAMA,AL,01,UNKNOWN,9999,001
U,ALABAMA,AL,01,UNKNOWN,9999,081
U,ALABAMA,AL,01,UNKNOWN,9999,003
U,ALABAMA,AL,01,UNKNOWN,9999,083
U,ALABAMA,AL,01,UNKNOWN,9999,005
U,ALABAMA,AL,01,UNKNOWN,9999,007
U,ALABAMA,AL,01,UNKNOWN,9999,087
U,ALABAMA,AL,01,UNKNOWN,9999,009
U,ALABAMA,AL,01,UNKNOWN,9999,089
U,ALABAMA,AL,01,UNKNOWN,9999,011
U,ALABAMA,AL,01,UNKNOWN,9999,091
U,ALABAMA,AL,01,UNKNOWN,9999,093
U,ALABAMA,AL,01,UNKNOWN,9999,037
U,ALABAMA,AL,01,UNKNOWN,9999,039
U,ALABAMA,AL,01,UNKNOWN,9999,119
U,ALABAMA,AL,01,UNKNOWN,9999,041
U,ALABAMA,AL,01,UNKNOWN,9999,121
U,ALABAMA,AL,01,UNKNOWN,9999,043
U,ALABAMA,AL,01,UNKNOWN,9999,015
U,ALABAMA,AL,01,UNKNOWN,9999,095
U,ALABAMA,AL,01,UNKNOWN,9999,017
U,ALABAMA,AL,01,UNKNOWN,9999,097
U,ALABAMA,AL,01,UNKNOWN,9999,019
U,ALABAMA,AL,01,UNKNOWN,9999,099
U,ALABAMA,AL,01,UNKNOWN,9999,021
U,ALABAMA,AL,01,UNKNOWN,9999,101
U,ALABAMA,AL,01,UNKNOWN,9999,023
U,ALABAMA,AL,01,UNKNOWN,9999,103
U,ALABAMA,AL,01,UNKNOWN,9999,025
U,ALABAMA,AL,01,URIAH,3107,099
U,ALABAMA,AL,01,VALHERMOSO SPRINGS,3109,103
U,ALABAMA,AL,01,VALLEY,3111,017
U,ALABAMA,AL,01,VALLEY HEAD,3110,049
U,ALABAMA,AL,01,VANCE,3112,125
U,ALABAMA,AL,01,VANDIVER,3113,117
U,ALABAMA,AL,01,VERBENA,3115,021
U,ALABAMA,AL,01,VERNON,3120,075
U,ALABAMA,AL,01,VESTAVIA HILLS,3125,073
U,ALABAMA,AL,01,VICTORIA,3127,031
U,ALABAMA,AL,01,VINA,3130,059
U,ALABAMA,AL,01,VINCENT,3140,121
U,ALABAMA,AL,01,VINCENT,3140,115
U,ALABAMA,AL,01,VINCENT,3140,117
U,ALABAMA,AL,01,VINEGAR BEND,3142,129
U,ALABAMA,AL,01,VINEMONT,3144,043
U,ALABAMA,AL,01,VREDENBURGH,3150,099
U,ALABAMA,AL,01,WADLEY,3160,111
U,ALABAMA,AL,01,WAGARVILLE,3162,129
U,ALABAMA,AL,01,WALDO,3163,121
U,ALABAMA,AL,01,WALKER,,127
U,ALABAMA,AL,01,WALKER SPRINGS,3165,025
U,ALABAMA,AL,01,WALNUT GROVE,3170,055
U,ALABAMA,AL,01,WARD,3172,119
U,ALABAMA,AL,01,WARRIOR,3180,073
U,ALABAMA,AL,01,WASHINGTON,,129
U,ALABAMA,AL,01,WATERLOO,3190,077
U,ALABAMA,AL,01,WATSON,3192,073
U,ALABAMA,AL,01,WATTSVILLE,3195,115
U,ALABAMA,AL,01,WAVERLY,3200,017
U,ALABAMA,AL,01,WAVERLY,3200,081
U,ALABAMA,AL,01,WEAVER,3210,015
U,ALABAMA,AL,01,WEBB,3220,069
U,ALABAMA,AL,01,WEDOWEE,3230,111
U,ALABAMA,AL,01,WELLINGTON,3235,015
U,ALABAMA,AL,01,WEOGUFKA,3236,037
U,ALABAMA,AL,01,WEST BLOCTON,3240,007
U,ALABAMA,AL,01,WEST GREENE,3255,063
U,ALABAMA,AL,01,WEST JEFFERSON,3260,073
U,ALABAMA,AL,01,WESTEND ANNISTON,3250,015
U,ALABAMA,AL,01,WESTON,3261,093
U,ALABAMA,AL,01,WESTOVER,3265,117
U,ALABAMA,AL,01,WETUMPKA,3270,051
U,ALABAMA,AL,01,WHATLEY,3276,025
U,ALABAMA,AL,01,WHITE HALL,3271,085
U,ALABAMA,AL,01,WHITE PLAINS,3272,015
U,ALABAMA,AL,01,WHITE PLAINS,3272,017
U,ALABAMA,AL,01,WHITES CHAPEL,3274,115
U,ALABAMA,AL,01,WHITFIELD,3275,119
U,ALABAMA,AL,01,WIKSBURG,3277,069
U,ALABAMA,AL,01,WILCOX,,131
U,ALABAMA,AL,01,WILMER,3278,097
U,ALABAMA,AL,01,WILSON LAKE SHORES,3279,033
U,ALABAMA,AL,01,WILSONVILLE,3280,117
U,ALABAMA,AL,01,WILTON,3290,117
U,ALABAMA,AL,01,WINFIELD,3300,093
U,ALABAMA,AL,01,WING,3299,039
U,ALABAMA,AL,01,WINSTON,,133
U,ALABAMA,AL,01,WOODLAND,3301,111
U,ALABAMA,AL,01,WOODSTOCK,3306,007
U,ALABAMA,AL,01,WOODVILLE,3310,071
U,ALABAMA,AL,01,WOODWARD,3312,073
U,ALABAMA,AL,01,YANTLEY,3318,023
U,ALABAMA,AL,01,YELLOW BLUFF,3319,131
U,ALABAMA,AL,01,YELLOW PINE,3321,129
U,ALABAMA,AL,01,YORK,3320,119
U,ALASKA,AK,02,ADAK STATION,0006,016
U,ALASKA,AK,02,AFOGNAK,0008,150
U,ALASKA,AK,02,AGUIKCHUK,0010,050
U,ALASKA,AK,02,AKHIOK,0020,150
U,ALASKA,AK,02,AKIACHAK,0030,050
U,ALASKA,AK,02,AKIAK,0040,050
U,ALASKA,AK,02,AKOLMIUT,0045,050
U,ALASKA,AK,02,AKULURAK,0050,050
U,ALASKA,AK,02,AKUMSUK,0055,270
U,ALASKA,AK,02,AKUTAN,0060,013
U,ALASKA,AK,02,ALAGANIK,0065,261
U,ALASKA,AK,02,ALAKANUK,0070,270
U,ALASKA,AK,02,ALEKNAGIK,0090,070
U,ALASKA,AK,02,ALEUTIANS EAST,,013
U,ALASKA,AK,02,ALEUTIANS WEST,,016
U,ALASKA,AK,02,ALEXANDER,0092,170
U,ALASKA,AK,02,ALEXANDERS VILLAGE,0094,290
U,ALASKA,AK,02,ALITAK,0096,150
U,ALASKA,AK,02,ALLAKAKET,0100,290
U,ALASKA,AK,02,AMBLER,0107,188
U,ALASKA,AK,02,AMCHITKA,0108,016
U,ALASKA,AK,02,ANAKTUVUK PASS,0110,185
U,ALASKA,AK,02,ANCHOR POINT,0120,122
U,ALASKA,AK,02,ANCHORAGE,,020
U,ALASKA,AK,02,ANCHORAGE,0130,020
U,ALASKA,AK,02,ANDERSON,0132,068
U,ALASKA,AK,02,ANGOON,0140,232
U,ALASKA,AK,02,ANIAK,0150,050
U,ALASKA,AK,02,ANNETTE,0160,201
U,ALASKA,AK,02,ANOGOK,0165,050
U,ALASKA,AK,02,ANVIK,0170,290
U,ALASKA,AK,02,ARCTIC VILLAGE,0180,290
U,ALASKA,AK,02,ATKA,0210,016
U,ALASKA,AK,02,ATMAUTLUAK,0212,050
U,ALASKA,AK,02,ATQASUK,0211,185
U,ALASKA,AK,02,ATTU,0215,016
U,ALASKA,AK,02,AURORA LODGE,0217,090
U,ALASKA,AK,02,BAKER,0230,290
U,ALASKA,AK,02,BARROW,0237,185
U,ALASKA,AK,02,BARTLETT COVE,0239,232
U,ALASKA,AK,02,BEAVER,0240,290
U,ALASKA,AK,02,BEECHEY POINT,0245,185
U,ALASKA,AK,02,BELKOFSKY,0250,013
U,ALASKA,AK,02,BETHEL,0270,050
U,ALASKA,AK,02,BETHEL,,050
U,ALASKA,AK,02,BETTLES,0280,290
U,ALASKA,AK,02,BIG DELTA,0290,240
U,ALASKA,AK,02,BIG HORN,0291,090
U,ALASKA,AK,02,BIG LAKE,0292,170
U,ALASKA,AK,02,BILL MOORE'S,0294,270
U,ALASKA,AK,02,BIRCH CREEK,0295,290
U,ALASKA,AK,02,BIRCH LAKE,0297,090
U,ALASKA,AK,02,BIRCHES,0296,290
U,ALASKA,AK,02,BLACK,0298,270
U,ALASKA,AK,02,BLACK DOME,0299,180
U,ALASKA,AK,02,BODENBURG BUTTE,0300,170
U,ALASKA,AK,02,BORDEN,0302,240
U,ALASKA,AK,02,BORDER,0330,090
U,ALASKA,AK,02,BORNITE,0301,188
U,ALASKA,AK,02,BOUNDARY,0303,240
U,ALASKA,AK,02,BREVIG MISSION,0304,180
U,ALASKA,AK,02,BRISTOL BAY,,060
U,ALASKA,AK,02,BUCKLAND,0307,188
U,ALASKA,AK,02,CAMPBELL,0308,201
U,ALASKA,AK,02,CAMPION STATION,0309,290
U,ALASKA,AK,02,CANDLE,0310,188
U,ALASKA,AK,02,CANTWELL,0311,068
U,ALASKA,AK,02,CANYON VILLAGE,0312,290
U,ALASKA,AK,02,CAPE LISBURNE,0313,185
U,ALASKA,AK,02,CAPE NEWENHAM,0314,050
U,ALASKA,AK,02,CAPE POLE,0315,201
U,ALASKA,AK,02,CAPE ROMANZOF,0316,270
U,ALASKA,AK,02,CAPE YAKATAGA,0317,261
U,ALASKA,AK,02,CAPE YORK,0318,180
U,ALASKA,AK,02,CARO,0319,290
U,ALASKA,AK,02,CENTRAL,0320,290
U,ALASKA,AK,02,CHALKYITSIK,0322,290
U,ALASKA,AK,02,CHANDALAR,0324,290
U,ALASKA,AK,02,CHARIOT,0326,185
U,ALASKA,AK,02,CHARLIESKIN VILLAGE,0328,240
U,ALASKA,AK,02,CHATANIKA,0332,090
U,ALASKA,AK,02,CHEFORNAK,0334,050
U,ALASKA,AK,02,CHENA HOT SPRINGS,0336,090
U,ALASKA,AK,02,CHENEGA,0360,261
U,ALASKA,AK,02,CHENIK,0362,122
U,ALASKA,AK,02,CHERNOFSKI,0364,016
U,ALASKA,AK,02,CHEVAK,0370,270
U,ALASKA,AK,02,CHICAGO CREEK,0372,188
U,ALASKA,AK,02,CHICKALOON,0374,170
U,ALASKA,AK,02,CHICKEN,0380,240
U,ALASKA,AK,02,CHIGNIK,0400,164
U,ALASKA,AK,02,CHIGNIK LAGOON,0401,164
U,ALASKA,AK,02,CHIGNIK LAKE,0402,164
U,ALASKA,AK,02,CHISANA,0404,261
U,ALASKA,AK,02,CHISTOCHINA,0410,261
U,ALASKA,AK,02,CHITINA,0420,261
U,ALASKA,AK,02,CHRISTIAN,0431,290
U,ALASKA,AK,02,CHUATHBALUK,0432,050
U,ALASKA,AK,02,CHUGIAK,0434,020
U,ALASKA,AK,02,CHULITNA,0433,170
U,ALASKA,AK,02,CIRCLE,0450,290
U,ALASKA,AK,02,CIRCLE HOT SPRINGS,0453,290
U,ALASKA,AK,02,CLAM GULCH,0457,122
U,ALASKA,AK,02,CLARKS POINT,0460,070
U,ALASKA,AK,02,CLEAR A.F.B.,0462,068
U,ALASKA,AK,02,CLEARY SUMMIT,0461,090
U,ALASKA,AK,02,CLOVER PASS,0463,130
U,ALASKA,AK,02,COFFMAN COVE,0465,201
U,ALASKA,AK,02,COHOE,0467,122
U,ALASKA,AK,02,COLD BAY,0469,013
U,ALASKA,AK,02,COLLEGE,0470,090
U,ALASKA,AK,02,COOPER LANDING,0480,122
U,ALASKA,AK,02,COPPER CENTER,0490,261
U,ALASKA,AK,02,CORDOVA,0500,261
U,ALASKA,AK,02,COUNCIL,0510,180
U,ALASKA,AK,02,CRAIG,0520,201
U,ALASKA,AK,02,CROOKED CREEK,0530,050
U,ALASKA,AK,02,CURRY,0540,170
U,ALASKA,AK,02,DAHL,0541,180
U,ALASKA,AK,02,DEADHORSE,0550,185
U,ALASKA,AK,02,DEERING,0560,188
U,ALASKA,AK,02,DELTA JUNCTION,0565,240
U,ALASKA,AK,02,DENALI,0567,170
U,ALASKA,AK,02,DENALI,,068
